original,abbreviation,count
postmodernism,Pstmdrnsm,1
policeman,plcemn,1
conditions,cndtion,1
sociocultural,sociocutural,1
industrialized,indstrlized,6
locomotive,locomtv,3
cranking,crankn,1
inebriated,inebrted,1
explorations,explrtn,3
circumstance,circstc,1
newsrooms,nsrooms,1
penetrating,pntrg,1
excoriated,xcortd,1
somersaults,Smrslts,1
mckinsey,mcknsy,1
compression,cmpreshn,1
skeletons,Skltns,1
relations,rellies,1
introspection,ntrospctn,1
irrefutable,irrftbl,1
instructional,instrnl,1
observatory,obsty,1
preoccupied,preocc'd,1
distinguished,dstngsh,1
enrollment,enrollmnt,4
signaled,Sgnld,1
coastline,c'line,1
industrialized,indust,4
patching,ptchng,1
corrupted,crptd,1
socialization,socialzation,1
churches,chchs,1
announcement,nouncie,1
manipulation,manipltn,1
shuffled,sfld,1
interstellar,intrstllr,1
anthropogenic,antpgnic,1
ridiculing,ridculng,1
whitecaps,Whtcps,1
departments,dprtmn,1
horsepower,hspwr,3
painfully,painf'y,1
democratization,dmcrtzt,6
unfeeling,unf'g,1
decently,dctly.,1
shiitake,shiitk,1
eschewing,eskew,1
fabulously,fbsly,1
gardener,gardnr,1
defamation,dfmtn,1
laborers,labers,1
committee,mittee,1
internationally,interna,7
bavarian,BVN,1
descending,Dscendng,1
germanic,germnc,1
interdependent,interde,2
extending,extng.,1
sausages,saug,1
formerly,frmrly,1
opinions,opns,1
downwards,dwnwrds,1
constellations,constel,4
harshness,hrshns,1
unsympathetic,Unsymtetic,1
retaining,retaing,1
magnifying,MAGNFYNG,1
entitlement,entime,1
integrity,itgt,1
manufacture,manfctr,2
releases,rleases,1
outcasts,outksts,1
dictatorship,dicttrship,2
bottomed,btomd,1
accelerating,acclrtng,2
redeeming,redeming,1
melodramatic,mldrmc,1
relativism,relatvism,1
socialization,soclization,1
windshield,windshield,1
painterly,paintrly,1
relating,rlting,1
trustworthy,trwthy,2
whatsoever,whtsvr,1
dictatorship,dict'ship,1
challenging,Chllng,1
mulching,mlching,1
undergraduate,ndrgrad,3
statements,stmts,1
tiresome,tirsm,1
instrumentation,instrument,4
weinstein,weinstn,1
signature,sig.,1
congratulate,crgratulate,1
withdrawals,wthdrwls,1
observatory,observtry,2
challengers,chllengrs,1
bathrooms,bthrms,1
teenager,TA,1
operator,oprtr,1
etiology,etlg,1
suspicions,suspcns,1
ammonium,amonium,1
branching,brnchng,1
incumbency,Ncmbncy,1
outfitter,otftr,1
backgrounds,bgds,1
enviable,nviabl,1
playwright,pwrg,1
shoestring,shstrng,1
incinerator,incnrator,1
wainwright,wnwrght,1
protective,prtv,1
intrigue,intrg,1
himalayas,hmlys,1
laboratory,lab,12
polished,polished,1
meandering,meandrng,1
stupendous,stupds,1
pasadena,Psdna,1
vocational,vocatio,4
prosecuted,prosctd,1
purposeful,prpsfl,1
necessary,ncssry,1
disposal,dsposal,1
interdependent,intrdpndnt,4
recoveries,recveris,1
illogical,ILL,1
synapses,snpss,1
refractor,refract'r,1
atmospheric,atmsp,1
soulless,soules,1
plastered,plastd,1
extracurricular,xcurriclr,1
conferred,confrd,1
telescopes,telscps,3
transportation,transpo,9
changeover,chgovr,1
inundated,indated,1
invested,ivstd,1
mechanically,mechncly,1
transcending,trnsendn,1
comprehension,comp,15
repentant,rptnt,1
parliamentary,parlmt,2
idleness,IDLN,1
disguises,dsgs,1
enrollments,enrllmnts,4
houghton,htn,1
unsightly,usgtly,1
extracurricular,xtrcriclr,1
collisions,col,1
substantiated,subtttd,1
friendships,frndshps,1
chanting,chntng,1
jonesboro,jnsbr,1
bottomless,btmlss,1
virginia,virg.,1
milligrams,mgs,1
magnificently,mgnfcently,1
workforce,wkfc,1
channeling,chnlng,1
pittsburg,PGA,1
significantly,sgnfcntly,1
littleton,richwhiteville,1
edmonton,edmntn,1
networking,ntwrkng,1
lombardi,lombrdi,1
appellation,apelatn,1
mechanical,mec,1
craftsman,crftmn,1
necrosis,ncrsis,1
telescopes,telescopes,1
insulted,insltd,1
compartment,comptmnt,1
givenchy,gvnchy,1
incident,incdnt,1
foreseeable,frcabl,1
principals,princip,4
eggplant,e'plant,1
educationally,educ'ally,1
detainees,captive,1
equalizer,equlizr,1
reevaluated,REVA,1
purchases,prcheses,1
boundaries,Bundries,1
researches,rschs,1
negotiations,negotiations,1
childhoods,chdhds,1
blacklisted,blklstd,1
exploration,xplortn,3
exploration,xplrtn,2
suspected,Susptd,1
groundwater,grdwtr,1
curative,crtv,1
monetary,mntry,1
straightforward,easy,1
excitedly,execitedly,1
multifaceted,mulceted,1
commensurate,cmensurate,1
microorganisms,mcrorgnsms,1
totenberg,totbr,1
undertaking,undrtking,2
instructors,nstrctrs,1
modified,modyfyd,1
compartment,cmptmt,1
confiscation,confscation,1
orchestras,orchstr,1
cooperatively,cooptvly,1
discounted,dscntd,1
alpharetta,alpheta,1
extracurricular,xtracurclr,1
significance,sgnfcan,1
translates,trnslt,1
expansions,xpnsns,1
components,compnent,1
opposition,opposit,2
politico,polit,1
multiculturalism,mltclsm,1
cripples,crppl,1
politburo,poli,1
christmases,xmases,1
vampires,vmprs,1
vaporized,vprzd,1
programmable,prgrmmbl,1
jennifer,jennfr,1
artificial,artfcl,1
conjuring,conjre,1
atmospheric,atmsphr,7
loadings,ldngs,1
manufacturing,manufac'ing,1
commemorating,commem,1
resonances,rsonancs,1
detectives,dtctvs,1
telescopes,telscopes,4
geologists,geo,1
constitution,cnstution,1
experiments,exprmnt,2
stratification,stratfn,1
peacefully,pcflly,1
summarized,summrizd,1
dissented,disent,1
acceleration,acc'n,1
moustache,mustch,1
decentralized,decentra,1
racetrack,rctk,1
unaccustomed,unacc,1
mechanically,mchniclly,1
manufacture,manfc,1
studiously,studusle,1
external,xtrnal,1
forgiveness,fgvnss,1
cartoonists,crtnists,1
metalwork,mtlwk,1
knockoff,nkoff,1
italians,itals,1
separatists,sprtists,1
intended,in10ded,1
environment,nvrmnt,1
tomlinson,tmlnsn,1
multiplex,m'plex,1
refreshment,fresh,1
vocational,voc,5
storytelling,strytllng,1
countered,Ctrd.,1
fountains,fntns,1
rattlesnakes,ratsnake,1
iconographic,ICNGRPHC,1
pedestrians,pdstrians,4
instrumentation,instru.,1
worthless,wrthls,1
complicates,cmplcts,1
whitewater,rafting,1
bulletin,bletn,1
principals,prins,2
depressions,dpssions,1
excellent,exclnt,1
listings,lstgs,1
mechanical,mechanica,1
augmenting,augumntng,1
reportage,reportage,1
spoonfuls,spnfls,1
briefcases,briefecases,1
speechless,spchles,1
explorations,xplrations,2
rostenkowski,rostkow,1
switches,Swts,1
conversation,cnvsatn,1
matchbox,mtchbx,1
mutuality,mutualty,1
honeymoon,hnmn,1
graveyard,grvyd,1
instrumentation,instrum,2
paternal,p'nal,1
landlord,lndlrd,1
inadequacy,inadqcy,1
whiteness,Whtnes,1
coefficients,COEFF,1
inventions,Invntns,1
investment,invstmnt,5
thickens,thckns,1
seagulls,seagls,1
theatrics,thtrcs,1
promiscuous,promicus,1
inquiries,inqures,1
nonsense,nsense,1
unforgettable,Unfrgtbl,1
footsteps,ftstps,1
persevered,persvrd,1
observations,obs,1
measurements,msrmnts,8
pregnancy,Prgnncy,1
situational,Situatnl,1
pesticide,pestcde,1
crinkled,ciked,1
ameliorate,mliorte,1
democratization,democracy,1
fullness,fllnss,1
assumptions,assmptns,1
frivolity,frvlty,1
facsimile,fcsml,1
socialization,socializtn,1
enrollments,enrlts,1
perished,perishd,1
manslaughter,mnslghtr,1
engaging,engagng,1
amicably,mcbly,1
experiments,xperimnts,2
internationally,intl,3
flaunting,fluntng,1
injecting,injctg,1
observatory,obsrvtry,5
spontaneity,Spntanity,1
cabbages,cbgs,1
chugging,chgg,1
liberally,Libra,1
positively,pstvly,1
internalize,intrnalyz,1
demanded,dmnded,1
automotive,auto,12
stringer,stngr,1
criminality,crmnality,1
industrial,indstrl,4
university,uni,6
ukrainian,ukrn'n,1
manufacturers,mnfctrs,1
denomination,dnmntn,1
hardware,Hdwr,1
stunningly,stnnly,1
goldfish,gldfsh,1
reinvent,reivnt,1
frequent,fqnt,1
delivers,dlvrs,1
transmissions,tmissions,1
university,unv,1
extracurricular,extracurr',1
offscreen,offsn,1
endpoint,endpt,1
comforting,cmfrtng,1
emeralds,emelds,1
constellations,const,1
showcase,shocse,1
registering,rgstrng,1
masterful,Mstrfl,1
foundered,Fdered,1
explorations,expl,2
mastercard,mstrcard,1
solicitor,slctr,1
instructional,nstrucnal,7
enrollments,enrlmts,1
implicate,mplct,1
processors,process,1
gathering,gthrng,1
educations,eds,1
citizenry,ctzny,1
vocational,voca,19
reformation,refrmation,1
archived,archi,1
unseemly,unsmly,1
protocol,prot,1
receptivity,rcptvty,1
snowball,snwbll,1
pedaling,pedlg,1
asparagus,Asrgs,1
cheshire,Cheshr,1
destabilized,dess,1
structural,struktrl,1
correlation,corlat,1
benediction,bent,1
anarchists,anrchsts,1
virulent,vrlnt,1
shepherded,shprd,1
whooping,whop,1
silverman,silvrmn,1
immersing,imrsng,1
reinstatement,rittt,1
detecting,dtctin,1
dishonorable,dsnrble,1
rearranging,rearrangng,1
commenting,Comm'g,1
roundness,rndns,1
conclusions,clusions,1
particles,prtcl,1
partnering,prtnring,1
defenseless,defensls,1
bookstores,bookstrs,1
schoolchildren,schlchl,5
gangrene,gangrne,1
ascending,ascdng,1
numerous,numrs,1
unpatriotic,nptriotc,1
blackest,blkst,1
unambiguously,unambig,1
deodorant,deodrnt,1
graduation,grad,3
accelerating,acclrng.,1
reserves,reservs,1
resource,rsrce,1
subsidiaries,subsid,1
handwriting,hndwg,1
unpredictable,unprdctbl,1
foundation,fdt,1
weaknesses,flaws,1
belongings,Blngngs,1
mcdonald,maccas,1
arrogantly,arrogntly,1
mechanically,mechally,3
transports,trnps,1
horsepower,hrsepwr,1
protestants,prtstnts,1
phenomenon,fenomnon,1
villages,village,1
centralization,Cntrliztn,1
mechanically,mechanica,1
stampede,stmped,1
jurisprudence,jurisdence,2
astounding,astnding,1
medieval,mdval,1
elevation,elvtion,1
graciousness,gracas,1
salisbury,slsbry,1
interrogated,interroed,1
euphemistically,ephcy,1
guesthouse,Ghouse,1
machined,machned,1
frankenstein,fknst,1
immigrants,imgrnts,1
seatpost,stpost,1
mouthing,mthng,1
multifaceted,mfaceted,5
provocatively,prvocatvly,1
muscular,msclr,1
conductivity,condctvy,1
fingerprints,fp,1
exploration,expl.,3
invented,INV,1
surrogate,srrogte,1
outgrown,outgrwn,1
announcer,anouncr,1
drizzled,drzzld,1
scarecrow,Scrcrw,1
depraved,DPRVD,1
schaffer,Shfer,1
frustratingly,frustngly,1
choruses,Chrs,1
cookbooks,cokboks,1
inhabits,ihbts,1
prompted,prmt,1
metaphors,metaphors,1
mouthpiece,moutpie,1
stewardship,stewship,1
dominique,dmq,1
dealerships,dealrshps,3
parkinson,prksn,1
confucian,cnfcn,1
manufactured,mnfctd,1
kindergarten,kg,2
culpepper,clpeppr,1
redemption,demption,1
democratization,democra,8
deletion,dltn,1
accelerating,accel.,1
legislator,leg,1
smallish,smllsh,1
horsepower,horspwr,1
bestsellers,Bstsler,1
inversely,nvrsly,1
stirrups,rups,1
undercutting,udctng,1
emigration,emgtn,1
chessboard,chsbrd,1
martyred,matred,1
downward,downw,1
exploration,explr,3
trustworthy,trustworthy,1
kuwaitis,kwts,1
courtyards,crtyrds,1
restaurants,rtrts,1
magnetism,mgntsm,1
expeditiously,expedeslee,1
searched,srchd,1
daughters,daugs,1
spirituality,sprtlty,1
bedsheets,bedshts,1
escapees,xcpees,1
rendezvous,rendzvs,1
ejection,ejctn,1
technicality,Techlity,1
criminals,crime,1
resiliency,rsilncy,1
unhooked,unh'd,1
cavernous,cvns,1
glimpsing,gl'ing,1
culpability,clpblty,1
extramarital,xtramrtl,1
flowered,flwrd,1
octagonal,octgnl,1
unabomber,UBMBR,1
connecting,cnnctng,1
substrate,sbstr,1
postulates,pstls,1
extortion,extor,1
inexhaustible,nxhuastble,1
editorials,edits,1
opposition,oppstion,2
unrequited,unriqted,1
neediest,ndst,1
overcast,ovcast,1
extracurricular,extrcrr,7
bounding,bnding,1
colonization,clnztns,5
misperception,msprcptn,1
crouches,crawchs,1
confuses,cnfss,1
supplant,supplt,1
perspiration,perspn,1
multiplied,multp,1
executioner,execu,1
laboratory,laborat,2
waitressing,waitrsng,1
unyielding,unylding,1
cristina,crstn,1
signatories,SIGNT,1
geopolitical,geopoli,11
quivered,QVRD,1
accelerating,accelrtg,1
eventual,evtl,1
effective,fvtce,1
gwinnett,gwi,1
lectured,lectrd,1
electrocuted,elctroctd,1
industries,ind.,1
fecundity,fecundty,1
appointee,Apnte,1
principal,prncpl,1
concurrent,current,1
sedatives,sedtvs,1
licensure,licensre,1
hindered,hndrd,1
assignments,assig,1
compounded,cmpded,1
sounding,soundin,1
immature,imature,1
tiredness,tiredns,1
penalize,penli,1
pinkerton,pinkrtn,1
riverdale,rvrdl,1
cummings,cumm,1
reformist,rfmst,1
atmospheric,atmsphrc,6
everglades,evrglds,1
hitching,htchng,1
electrolyte,e'lyte,1
microchip,MCRCHP,1
pressurized,PRZZED,1
polluter,plltr,1
individualistic,indvdls,1
pretended,ptdd,1
geopolitical,geopol.,1
colonization,colonztn,4
facetious,fctus,1
novelties,nvlties,1
paintings,pntings,1
impoverished,impvrisht,1
contextualized,contex,1
designates,desnates,1
wealthiest,wthst,1
epitomizes,eptzs,1
extraterrestrial,extrate,1
inexorably,inxrably,1
impressions,imprssns,1
tortures,toru,1
riverbanks,rvrbnks,1
discovered,Dscvrd,1
flaxseed,flas,1
dissolves,DISS,1
sweatshirt,awatshrt,1
fingernails,fngrnails,1
workaday,wkdy,1
characterize,characterize,1
precocious,Preco,1
invoking,nvkng,1
involves,invlvs,1
outfitted,otftd,1
journals,jrnls,1
strategies,Stragy,1
restrict,rstrct,1
multifaceted,mulced,1
escalation,ESC,1
undergraduates,undergrads,6
hargrove,hargrov,1
barracks,brrcks,1
ambulance,amblnce,1
exclaiming,exclming,1
sunnyvale,snyvle,1
withheld,wthd,1
applause,appls,1
undergraduates,undergr,4
jordanian,Jordan,1
parliamentary,parl.,1
biodiversity,biodi,1
positions,pstions,1
annandale,ndal,1
correctness,crrtns,1
handpicked,hndpckd,1
antiquity,antiqty,1
converse,cnvrse,1
readying,rdying,1
concomitant,CCT,1
occupied,occ,1
ambiance,ambc,1
straightened,strghtnd,1
weddings,wddngs,1
flitting,ftng,1
figurines,fgrns,1
backwaters,Bckwtr,1
creosote,crste,1
gradient,grdnt,1
avocation,Avocatn,1
thermodynamics,thdycs,1
posthumous,posthum,1
shoveling,shvlng,1
instrumentation,instru,1
lighthearted,lithart,1
hauntingly,haunt'ly,1
valuation,valu,1
vaudeville,vdvlle,1
doorframe,drfrm,1
nightmarish,ntmrsh,1
groceries,groc,1
collisions,collisi,2
attentive,attntv,1
brawling,brwlng,1
ascertain,ascrtn,1
heartily,hrtily,1
industrial,indust,3
software,sftwre,1
dialysis,dlys,1
industrialized,indstrl,5
expeditions,expeds,1
stirring,strrng,1
undertaking,undertaking,1
snuggling,SNG,1
appreciated,app.,1
university,univty,2
feinberg,fnbrg,1
comforted,Cmfrtd,1
pedophiles,pedo's,1
coursing,corsng,1
microorganisms,micorgan,1
smoother,smoothy,1
xiaoping,xipng,1
evaporate,evaprate,1
mechanically,mech,9
negligible,nglbl,1
modulation,modlaton,1
representatives,reps,1
threaded,thrdd,1
decentralized,dectlzd,1
performance,pfmnc,1
sometime,smtim,1
obsessions,obs,1
geopolitical,gplticl,1
bellingham,bellghm,1
preventative,pr'v'tive,1
inflationary,infl,4
noticing,ntcing,1
fulbright,flbrite,1
meteorological,meteorlgcl,1
dullness,dulns,1
theological,theolgcl,2
pinching,p'ching,1
undergraduate,ungrd,1
meteorological,weather,1
manipulation,manpultion,3
disobedience,dobdience,1
brainwashed,brnwshd,1
enrollment,enrllmn,4
factories,fctrs,1
shorthand,shthnd,1
statesmanship,leadership,1
clarinet,clrnt,1
linguist,lngist,1
investment,invsmnt,1
sportsmanship,SPRTMNSHP,1
formation,frmtn,1
windshield,wdshld,3
carcinogens,crcngns,1
marrying,MARYNG,1
inversion,invrsn,1
bioterrorism,biotrrism,1
assignments,assgnmnts,6
verifying,varfie,1
colonization,coloniz,3
explorations,explorat,5
quickest,quik,1
credentialing,crdntlng,1
parliamentary,parliam,4
prescribes,prscrbs,1
scrapbook,scrpbk,1
gingerly,giny,1
splendid,splndd,1
jeopardized,jeopard'zd,1
monogamy,mnogmy,1
dissonance,dissnce,1
ayatollah,aytlh,1
stocking,stckng,1
experiential,xperinaton,1
clandestine,cland'ne,1
hawthorn,hwthn,1
bothersome,bthrsm,1
homesick,hmsck,1
peephole,ppge,1
indebted,indbtd,1
pedestrians,walk,3
undeniable,undb,1
tactfully,tact'y,1
managers,mngrs,1
satisfaction,satfaction,1
firestorm,frstm,1
contributors,cntrbtrs,1
crustaceans,CRST,1
returnees,rtrnees,1
stammered,stam'ed,1
underwriting,underwrtng,1
reworking,rwkg,1
landfill,lndfll,1
terminus,term.,1
denounce,dnnce,1
manufacture,mnfr,1
resigning,Res.,1
moistened,mstnd,1
sandbags,sanbags,1
goaltender,gltndr,1
attracts,attcts,1
cascaded,cscadd,1
miniscule,mini,1
signifies,signfies,1
watertown,watrton,1
misunderstood,misuderstd,1
unstable,unstb,1
sedentary,sedtry,1
decentralized,decntrlzd,1
takeover,takovr,1
worldview,wodvi,1
euphemism,Epmism,1
selection,slction,1
irresistible,irstble,1
slaughtered,slghthed,1
preferably,pfby,1
stratosphere,strat,2
cushions,cushs,1
reimburse,reimb,1
permanente,Permntnt,1
misogynist,msognst,1
reversals,rvsrls,1
windshield,wndshld,10
unmarked,umkd,1
carolinas,crlnas,1
expressionless,xprez,1
endorsed,endrsd,1
introductory,INTDCTRY,1
annoying,irratating,1
complies,complies,1
contaminants,contmints,1
palmetto,Pamito,1
michelangelo,mclnglo,1
winchester,wnchstr,1
antigovernment,antigvt,1
barriers,brrirs,1
soybeans,sybns,1
ambushes,mbu,1
straggling,Stragg,1
sustainability,sstnblty,1
pandering,pander,1
collisions,collsn,2
mercantile,merc,1
commences,cmnces,1
magnificence,mgnificnce,1
dramatist,draist,1
interstellar,intrstllar,2
imaginary,imgnry,1
newsprint,nwsprnt,1
exterminated,Extd,1
reminding,rem,1
transmissions,transmi,7
priceless,pricelss,1
polynesian,polynesian,1
epidemiology,epdmgy,1
disposing,dispng,1
transformer,trnsfrmr,1
permutations,perms.,1
undetected,undtcd,1
increments,incrmts,1
succinct,ssnt,1
isabelle,isabll,1
restriction,Rstn,1
unnerved,unnervd,1
unsatisfactory,unsfry,1
precision,prcsn,1
unreported,unrprted,1
dominating,dminatng,1
marathons,marths,1
observatory,obsvty,1
giraffes,grffs,1
ethnicity,heritage,1
monumental,monumtl,1
reflecting,rfltng,1
accelerating,accl,1
puzzling,puzzlng,1
simpsons,smps,1
exemplifies,exelfs,1
requiring,rqrng,1
inertial,nrtl,1
undergraduates,ndrgrads,1
embroidered,embrdrd,1
manchester,mnchstr,1
intestines,intsnes,1
attendant,attndnt,1
temperatures,peratures,1
transferable,trancefrable,1
solidified,solidfi,1
consuming,cnsmng,1
constitution,contution,2
counterattack,Countatak,1
pomegranates,pomegranats,1
pharmacy,phrmcy,1
severance,svrns,1
hesitation,hstn,1
undifferentiated,undiferd,1
plummeted,Plmted,1
problems,prblms,1
diverging,dvrging,1
unruffled,unrfld,1
exhaling,EXHG,1
melancholic,mlnchlc,1
overhanging,ovrhngng,1
gravitational,grvtnl,1
conveyance,convyce,1
inflationary,inflationary,4
costello,COSTLLO,1
strategist,strat,1
teachable,teachbl,1
pontificate,PNTF,1
optional,optnl,1
lockdown,lkdwn,1
enrollment,enrolmnt,1
educationally,edu,6
convinces,Convnc,1
unadorned,ud,1
inherits,inhrts,1
dictatorship,dicship,1
intonation,intntn,1
delicate,dlcat,1
motivation,motvtn,1
makeovers,mkovr,1
immaterial,im'terial,1
residence,res,1
lamentable,lmntble,1
emerging,emerge,1
reliability,relblty,1
mockingbird,mckgbrd,1
proofread,prfrd,1
highlights,highlghts,1
urbanization,urbzatn,1
speedily,sp'ly,1
diplomatic,dplmtc,1
inflationary,inflatnary,2
subcommittees,subcom,1
experiments,expmts,2
implication,impl'n,1
fragrance,frgrnc,1
expansive,EXS,1
meditative,medttve,1
untroubled,ntroubld,1
industrialized,industrializ,2
quantify,QUANTFY,1
moratorium,mtrm,1
decentralized,decenlized,3
decentralized,decntrlized,1
democratization,dem,1
microorganisms,microorganisms,2
pathetically,patheticly,1
unfailing,unfailng,1
gravestone,grvstne,1
newsstand,nwsstnd,1
pristine,prstne,1
proposals,ppsl,1
snatched,snatcd,1
compelled,cmpeld,1
manifest,mnft,1
